product_name,price,barcode,date,source_file,pyfooda_match
6 PAINS HAMBURGER,1.19,540011285200,2025-02-07,2025_02_07.csv,HAMBURGER
AVOCAT,4.35,540011956924,2025-02-07,2025_02_07.csv,AVOCADO
MANDARINES A FEUIL,4.51,2016,2025-02-07,2025_02_07.csv,A
COURGETTES,2.46,2160,2025-02-07,2025_02_07.csv,ZUCCHINI
COLUMBUS OEUFFS 6PC,3.85,541094600046,2025-02-07,2025_02_07.csv,"COLUMBUS PROSCIUTTO, 3 OZ"
TOM BELG GRAPP,4.43,2523,2025-02-07,2025_02_07.csv,"TOM TOM SAUCE, TOM TOM"
CAROTTES BIO,2.29,5400113295000.0,2025-02-15,2025_02_15.csv,ZOO BIO PASTA
CAROTTES BIO,2.29,5400113295000.0,2025-02-15,2025_02_15.csv,ZOO BIO PASTA
MANDARINES A FEUIL,3.92,,2025-02-15,2025_02_15.csv,A
2R DIL ESS TT DEC,1.99,5400113568800.0,2025-02-15,2025_02_15.csv,SUPER JUMBO DIL PICKLE
4X4G DOUBLE LAIT,2.79,,2025-02-15,2025_02_15.csv,DOUBLE DIPPERS MILK CHOCOLATE
4X4G DOUBLE LAIT,2.79,,2025-02-15,2025_02_15.csv,DOUBLE DIPPERS MILK CHOCOLATE
4X4G DOUBLE LAIT,2.79,,2025-02-15,2025_02_15.csv,DOUBLE DIPPERS MILK CHOCOLATE
185G LAYS PAPRIKA,2.05,8710398509419.0,2025-02-15,2025_02_15.csv,PAPRIKA
125G EAGLES CHEESE,2.29,8710398509358.0,2025-02-15,2025_02_15.csv,PHILADELPHIA EAGLES BEEF FRANKS
JAMBON A L OS AUTH,4.72,2208488.0,2025-02-15,2025_02_15.csv,"COCOA RINGEE OS CEREAL, COCOA RINGEE OS"
JAMBON A L OS AUTH,4.79,2208488.0,2025-02-15,2025_02_15.csv,"COCOA RINGEE OS CEREAL, COCOA RINGEE OS"
450G DIL BOIS BIOL,1.29,5400112717555.0,2025-02-15,2025_02_15.csv,SUPER JUMBO DIL PICKLE
FILET DE POULET,9.85,2208572.0,2025-02-15,2025_02_15.csv,CHICKEN BREAST FILLET
FILET DE POULET,10.03,2208572.0,2025-02-15,2025_02_15.csv,CHICKEN BREAST FILLET
HERTA LRDNS NATUR,2.85,3153830014045.0,2025-02-15,2025_02_15.csv,NATUR LIQUID SEASONING
MEDAILLON DE VEAU,7.81,2040317007819.0,2025-02-15,2025_02_15.csv,"VEAL DUMPLINGS, VEAL"
MEDAILLON DE VEAU,5.02,2040315005022.0,2025-02-15,2025_02_15.csv,"VEAL DUMPLINGS, VEAL"
MEDAILLON DE VEAU,7.76,2040312007760.0,2025-02-15,2025_02_15.csv,"VEAL DUMPLINGS, VEAL"
HACHIS PORC-VEAU,5.62,2040843005627.0,2025-02-15,2025_02_15.csv,GROUND VEAL
HACHIS PORC-VEAU,5.85,2040843005853.0,2025-02-15,2025_02_15.csv,GROUND VEAL
OIGNONS JAUNES:2KG,2.19,5400119585499.0,2025-02-15,2025_02_15.csv,ONION
BRU LEGPET,6.3,541001330503,2025-02-18,2025_02_18.csv,
MANDARINES A FEUIL,3.62,2600,2025-02-18,2025_02_18.csv,A
NUTRI-BOOST -10%,-0.36,450031907142,2025-02-18,2025_02_18.csv,ENERGY BOOST
CRUNCH NO/CAC,4.69,360850015601,2025-02-18,2025_02_18.csv,CACAO COCONUT QUINOA CRUNCH
MEERGRANENSTOKB.GROO,4.1,594,2025-02-18,2025_02_18.csv,
FITNESS BAGUE,1.75,2896,2025-02-18,2025_02_18.csv,FITNESS MIX
CONF.NOSTALGIE,4.39,541004600860,2025-02-18,2025_02_18.csv,
SAL BLE EMB 100GR,1.39,540001123442,2025-02-18,2025_02_18.csv,SIN SAL MANTEQUILLA
NUTRI-BOOST -10%,-0.14,450031907142,2025-02-18,2025_02_18.csv,ENERGY BOOST
OLIVE DENOVA 130G,2.59,540011957834,2025-02-18,2025_02_18.csv,"OLIVE BRUSCHETTA, OLIVE"
GUACAMOLE DO 200GR,2.99,540011238553,2025-02-18,2025_02_18.csv,GUACAMOLE
NUTRI-BOOST -10%,-0.3,450031907142,2025-02-18,2025_02_18.csv,ENERGY BOOST
200GR HUMOUS,2.19,540001123442,2025-02-18,2025_02_18.csv,
NUTRI-BOOST -10%,-0.21,450031907142,2025-02-18,2025_02_18.csv,ENERGY BOOST
SALAMI TRUFFES PAR,3.29,540011957806,2025-02-18,2025_02_18.csv,"CEMOI, TRUFFES"
325G PAT CAC CREME,4.19,360850012541,2025-02-18,2025_02_18.csv,CREAM
SALAMI ROULET,2.19,540011956113,2025-02-18,2025_02_18.csv,SALAMI
HET TRAGSTE BROOD P,4.9,543000017740,2025-02-18,2025_02_18.csv,P & P LOAF
HET TRAGSTE BROOD P,4.9,543000017740,2025-02-18,2025_02_18.csv,P & P LOAF
FLEURES 38,19.99,871762913030,2025-02-18,2025_02_18.csv,DR 38 SODA
PAIN DE VIANDE,11.33,204093,2025-02-18,2025_02_18.csv,ROSCA DE REYES BREAD
400G NUTELLA,3.55,301762042200,2025-02-18,2025_02_18.csv,NUTELLA FERRERO WITH BREADSTICKS
1.5L SCHWEPPES TON,2.89,31244815636,2025-02-18,2025_02_18.csv,1 LITER BOTTLE TONIC WATER
200GR NOCE NOTEN,11.79,541068364589,2025-02-18,2025_02_18.csv,
ROTI DE VEAU,27.86,2040322027864,2025-02-22,2025_02_22.csv,ROTI PRATHA
CARLSB CREME ENT A,7.25,541138603975,2025-02-22,2025_02_22.csv,A
375G CHOCO LAIT,4.15,505831902249,2025-02-22,2025_02_22.csv,MILK CHOCO BLOCK
CIBOULETTE BIO,2.39,540011957593,2025-02-22,2025_02_22.csv,ZOO BIO PASTA
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,"OAT LOOPS WITH HONEY CEREAL, HONEY"
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,"OAT LOOPS WITH HONEY CEREAL, HONEY"
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,"OAT LOOPS WITH HONEY CEREAL, HONEY"
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,"OAT LOOPS WITH HONEY CEREAL, HONEY"
750G NUTELLA,5.25,8017680,2025-02-22,2025_02_22.csv,NUTELLA FERRERO WITH BREADSTICKS
CARLS BEURRE FT D,5.15,541115603113,2025-02-22,2025_02_22.csv,SUSHI COMBO D
CARLS BEURRE SALE,5.15,541115603113,2025-02-22,2025_02_22.csv,GRISSINETTI CON SALE MARINO WITH SEA SALT
CARLS BEURRE SALE,5.15,541115603113,2025-02-22,2025_02_22.csv,GRISSINETTI CON SALE MARINO WITH SEA SALT
NUTRI-BOOST -10%,-3.02,450031907142,2025-02-22,2025_02_22.csv,ENERGY BOOST
DLH PARM REGG AOP,2.55,540011952043,2025-02-22,2025_02_22.csv,"PARM SALAD CRISPS, PARM"
CHEDDAR RAPE,4.09,540011953770,2025-02-22,2025_02_22.csv,APPLE GRAPE CHEDDAR TRAY
GRANA PADANO,4.99,540011953886,2025-02-22,2025_02_22.csv,GRANA PADANO
SAL BLE EMB 100GR,1.39,540011230202,2025-02-22,2025_02_22.csv,SIN SAL MANTEQUILLA
NUTRI-BOOST -10%,-0.14,450031907142,2025-02-22,2025_02_22.csv,ENERGY BOOST
ENTREM.DECUST.250G,8.35,312393111000,2025-02-22,2025_02_22.csv,
255G DLL TOAST,1.75,540011213570,2025-02-22,2025_02_22.csv,FRENCH TOAST BREAD
BON DE REDUCTION,-1.0,255331121018,2025-02-22,2025_02_22.csv,STRAWBERRY BON BON
"GOUDA, TRANC JEUNE",3.29,540011901660,2025-02-22,2025_02_22.csv,GOUDA  CHEESE
250G DLL TOA CHEST,1.75,540011216410,2025-02-22,2025_02_22.csv,
PIZZA MOZZA PESTO,5.89,540011954563,2025-02-22,2025_02_22.csv,MOZZARELLA & PESTO PIZZA
PIZZA MOZZA PESTO,5.89,540011954563,2025-02-22,2025_02_22.csv,MOZZARELLA & PESTO PIZZA
6 WHARS DE BLE,1.49,540011958095,2025-02-22,2025_02_22.csv,6 WHOLE WHEAT ROLLS
AVANTAGES,-1.78,2043567005109,2025-02-22,2025_02_22.csv,
CARPACCIO,5.1,204356,2025-02-22,2025_02_22.csv,TRUFFLE CARPACCIO
NUTRI-BOOST -10%,-0.51,540011956113,2025-02-22,2025_02_22.csv,ENERGY BOOST
SAUCIE POULET,2.19,540011956113,2025-02-22,2025_02_22.csv,CHICKEN
HERTA LRDNS NATUR,2.85,315423081405,2025-02-22,2025_02_22.csv,NATUR LIQUID SEASONING
COLUMBUS OEUFS 6PC,3.85,540194600046,2025-02-22,2025_02_22.csv,EGGS
NUTRI-BOOST -10%,-0.38,450031907142,2025-02-22,2025_02_22.csv,ENERGY BOOST
PROMO,-1.78,2043567005109,2025-02-22,2025_02_22.csv,PROMO - PHILLY ROLL
REDUCTION NUTRI-BOOST,-4.05,204356,2025-02-22,2025_02_22.csv,BALSAMIC REDUCTION
TOTAL,116.48,433367,2025-02-22,2025_02_22.csv,TOTAL CANDY
BANCONTACT,116.48,1691905,2025-02-22,2025_02_22.csv,
TERUG,0.0,433367,2025-02-22,2025_02_22.csv,
MANGUE,3.98,S40011954346,2025-02-25,2025_02_25.csv,MANGO
AVOCAT,1.45,S40011956924,2025-02-25,2025_02_25.csv,AVOCADO
FETTUCCINE 300G,2.49,806601310013,2025-02-25,2025_02_25.csv,FETTUCCINE
HACHIS PORC-VEAU,11.19,2040847010280,2025-02-25,2025_02_25.csv,GROUND VEAL
HACHIS PORC-VEAU,10.28,204084,2025-02-25,2025_02_25.csv,GROUND VEAL
BIO BASILIC POT,1.49,S40035700917,2025-02-25,2025_02_25.csv,ZOO BIO PASTA
750G ROSET,5.59,8760000007700,2025-02-25,2025_02_25.csv,
HET TRAGASTE BROOD P,4.9,S43000017740,2025-02-25,2025_02_25.csv,P & P LOAF
BOTTE POIREAU,2.99,S42500984700,2025-02-25,2025_02_25.csv,"LEEK CHEESE SPREAD, LEEK"
BIO BE-BIO-01,54.24,SN 87171063,2025-02-25,2025_02_25.csv,ZOO BIO PASTA
BOTTE POIREAU,2.99,542500984700,2025-03-02,2025_03_02.csv,"LEEK CHEESE SPREAD, LEEK"
NOISETTES D AGNEAU,10.39,2048851010395,2025-03-02,2025_03_02.csv,LAMB
NOISETTES D AGNEAU,5.56,2048852005567,2025-03-02,2025_03_02.csv,LAMB
NOISETTES D AGNEAU,6.58,204885,2025-03-02,2025_03_02.csv,LAMB
NUTRI-BOOST -10%,-1.59,450031907142,2025-03-02,2025_03_02.csv,ENERGY BOOST
NUTRI-BOOST -10%,-0.66,450031907142,2025-03-02,2025_03_02.csv,ENERGY BOOST
PDT GRENA 1KG BIO,3.49,540011239794,2025-03-02,2025_03_02.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.35,2000044007834,2025-03-02,2025_03_02.csv,ENERGY BOOST
"COURGETTES 0,995 KG X 2,99/ KG",2.98,2160,2025-03-02,2025_03_02.csv,SWORDFISH LOINS 2-6 KG
NUTRI-BOOST -10%,-0.3,2000044007834,2025-03-02,2025_03_02.csv,ENERGY BOOST
"TOM BELG GRAPP 1,055 KG X 3,49/ KG",3.68,2523,2025-03-02,2025_03_02.csv,SWORDFISH LOINS 2-6 KG
NUTRI-BOOST -10%,-0.36,2000044007834,2025-03-02,2025_03_02.csv,ENERGY BOOST
BIO CAROTTES 100GR JEUNES POUSS,1.19,540011236373,2025-03-02,2025_03_02.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.12,540011236373,2025-03-02,2025_03_02.csv,ENERGY BOOST
SAL BLE EMB 100GR,1.39,540011230202,2025-03-02,2025_03_02.csv,SIN SAL MANTEQUILLA
NUTRI-BOOST -10%,-0.14,540011236373,2025-03-02,2025_03_02.csv,ENERGY BOOST
BIO CAROTTES 100GR JEUNES POUSS,1.19,540011236373,2025-03-02,2025_03_02.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.12,540011236373,2025-03-02,2025_03_02.csv,ENERGY BOOST
"BIO CAROTTES 2,29",2.29,540011239500,2025-03-02,2025_03_02.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.23,540011239500,2025-03-02,2025_03_02.csv,ENERGY BOOST
BIO AIL 2 PC,1.29,540011239462,2025-03-02,2025_03_02.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.13,540011239462,2025-03-02,2025_03_02.csv,ENERGY BOOST
"CARLSB CREME ENT A 7,25",7.25,541139603975,2025-03-02,2025_03_02.csv,A
NUTRI-BOOST -10%,-0.3,540011230572,2025-03-02,2025_03_02.csv,ENERGY BOOST
"175GR CHICON GAST 3,00",3.0,540011230572,2025-03-02,2025_03_02.csv,"Flour, 00"
NUTRI-BOOST -10%,-0.3,540011230572,2025-03-02,2025_03_02.csv,ENERGY BOOST
"175GR CHICON GAST 3,00",3.0,540011230572,2025-03-02,2025_03_02.csv,"Flour, 00"
NUTRI-BOOST -10%,-0.3,540011230572,2025-03-02,2025_03_02.csv,ENERGY BOOST
"BIO CAROTTES 2,29",2.29,540011239500,2025-03-02,2025_03_02.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.23,540011239500,2025-03-02,2025_03_02.csv,ENERGY BOOST
BIO AIL 2 PC,1.29,540011239462,2025-03-02,2025_03_02.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.13,540011239462,2025-03-02,2025_03_02.csv,ENERGY BOOST
"CARLSB CREME ENT A 7,25",7.25,541139603975,2025-03-02,2025_03_02.csv,A
NUTRI-BOOST -10%,-0.3,540011230572,2025-03-02,2025_03_02.csv,ENERGY BOOST
"325G PAT CAC CREME 4,19",4.19,360858012541,2025-03-02,2025_03_02.csv,"19 GRAIN BREAD, 19 GRAIN"
"MANDARINES A FEUIL 4,46",4.46,2016,2025-03-02,2025_03_02.csv,A
NUTRI-BOOST -10%,-0.44,2016,2025-03-02,2025_03_02.csv,ENERGY BOOST
"DLL BIO OEUFS 6PC 2,95",2.95,540011210790,2025-03-02,2025_03_02.csv,2 HARD COOKED PEELED EGGS
NUTRI-BOOST -10%,-0.3,540011210790,2025-03-02,2025_03_02.csv,ENERGY BOOST
"DLL BIO OEUFS 6PC 2,95",2.95,540011210790,2025-03-02,2025_03_02.csv,2 HARD COOKED PEELED EGGS
NUTRI-BOOST -10%,-0.29,540011210790,2025-03-02,2025_03_02.csv,ENERGY BOOST
"MIGNON DE PORC 3,40",3.4,204128,2025-03-02,2025_03_02.csv,FILET MIGNON
NUTRI-BOOST -10%,-0.34,204128,2025-03-02,2025_03_02.csv,ENERGY BOOST
"MIGNON DE PORC 3,08",3.08,204128,2025-03-02,2025_03_02.csv,FILET MIGNON
NUTRI-BOOST -10%,-0.31,204128,2025-03-02,2025_03_02.csv,ENERGY BOOST
"MIGNON DE PORC 4,58",4.58,204128,2025-03-02,2025_03_02.csv,FILET MIGNON
NUTRI-BOOST -10%,-0.46,204128,2025-03-02,2025_03_02.csv,ENERGY BOOST
"PILO DE POULET 5,99",5.99,540011953445,2025-03-02,2025_03_02.csv,"5 CRISP CHICKEN BURRITOS, 5 CRISP CHICKEN"
NUTRI-BOOST -10%,-0.46,540011953445,2025-03-02,2025_03_02.csv,ENERGY BOOST
"PROMO-BOOST -3,00",-3.0,2208831010850,2025-03-02,2025_03_02.csv,"Flour, 00"
"FILET POITRINE POU 10,85",10.85,2208813,2025-03-02,2025_03_02.csv,FILET OF SIRLOIN CH 10 OZ
"PROMO-BOOST -1,21",-1.21,2208831011437,2025-03-02,2025_03_02.csv,ENERGY BOOST
"FILET POITRINE POU 11,43",11.43,2208813,2025-03-02,2025_03_02.csv,FILET MIGNON
"PROMO-BOOST -4,36",-4.36,2208813,2025-03-02,2025_03_02.csv,ROTINI 36
FENOUILS,2.1,4500315907142,2025-03-05,2025_03_05.csv,
FENOUILS,2.1,4500315907142,2025-03-05,2025_03_05.csv,
BIO CAROTTES,2.29,450011239500,2025-03-05,2025_03_05.csv,ZOO BIO PASTA
BIO CAROTTES,2.29,450011239500,2025-03-05,2025_03_05.csv,ZOO BIO PASTA
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS
APPEL PINK LADY 6P,3.99,377047661163,2025-03-05,2025_03_05.csv,"PINK LADY APPLES, PINK LADY"
APPEL PINK LADY 6P,3.99,377047661163,2025-03-05,2025_03_05.csv,"PINK LADY APPLES, PINK LADY"
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO
CHIQUITA C BANANES,2.55,2004,2025-03-05,2025_03_05.csv,"CHIQUITA, BANANA BREAD MIX"
AVOCAT,8.7,540011596924,2025-03-05,2025_03_05.csv,AVOCADO
MANDARINES A FEUIL,4.01,2016,2025-03-05,2025_03_05.csv,A
RIZ DLONG BIO,2.65,540011351051,2025-03-05,2025_03_05.csv,ZOO BIO PASTA
100GR JEUNES POUS,1.19,540011236373,2025-03-05,2025_03_05.csv,
TOURNEDOS BOEUF,7.54,204003,2025-03-05,2025_03_05.csv,BEEF
TOURNEDOS BOEUF,7.54,204003,2025-03-05,2025_03_05.csv,BEEF
SAUMON BELLE-VUE,5.99,540011236373,2025-03-05,2025_03_05.csv,"BELLE TRACKS ICE CREAM, BELLE TRACKS"
ZESPRI KIWI GOLD,4.5,803335572026,2025-03-05,2025_03_05.csv,"Kiwifruit, ZESPRI SunGold, raw"
VERMICEL LAIT,4.69,871570011548,2025-03-05,2025_03_05.csv,MILK
MOZZARELLA MAXI,2.85,800043013526,2025-03-05,2025_03_05.csv,MOZZARELLA
MOZZARELLA MAXI,2.85,800043013526,2025-03-05,2025_03_05.csv,MOZZARELLA
SAUMON FUME,8.99,540011236373,2025-03-05,2025_03_05.csv,SALMON
DLL PUREE POMME DE,3.39,540011756256,2025-03-05,2025_03_05.csv,PUREE
TORTELLO TOM,2.49,540011957537,2025-03-05,2025_03_05.csv,"TOM TOM SAUCE, TOM TOM"
TORTELLO TOM,2.49,540011957537,2025-03-05,2025_03_05.csv,"TOM TOM SAUCE, TOM TOM"
TORTELLO TOM,2.49,540011957537,2025-03-05,2025_03_05.csv,"TOM TOM SAUCE, TOM TOM"
VILEDA EPON UNIVER,3.99,5401020820746,2025-03-05,2025_03_05.csv,
DANONE ACT FRAISES,2.49,540104641777,2025-03-05,2025_03_05.csv,ACT II Butter
DANONE ACT FRAISES,2.49,540104641777,2025-03-05,2025_03_05.csv,ACT II Butter
NOSTAL CONF FIGUES,4.19,540104601006,2025-03-05,2025_03_05.csv,FIG
HG SCHIMMELVLEKENRE,7.59,871157700155,2025-03-05,2025_03_05.csv,
BIO CAROTTES,2.29,540011239500,2025-03-14,2025_03_14.csv,ZOO BIO PASTA
75 CROZES HERM GAL,12.49,323478310365,2025-03-14,2025_03_14.csv,GAL GAL CRACKERS
75 CROZES HERM GAL,12.49,323478310365,2025-03-14,2025_03_14.csv,GAL GAL CRACKERS
33CL LA CHOUFFE,1.89,541076910008,2025-03-14,2025_03_14.csv,PALM 33cl
LEEGGOD,0.1,217000000079,2025-03-14,2025_03_14.csv,
LEEGGOD,0.1,217000000079,2025-03-14,2025_03_14.csv,
MANDARINES A FEUIL,3.12,2016,2025-03-14,2025_03_14.csv,A
BIO HOUMOUS 200G,2.99,540011234720,2025-03-14,2025_03_14.csv,HUMMUS
GUACAMOLE DO 200GR,2.99,540011238853,2025-03-14,2025_03_14.csv,GUACAMOLE
GUACAMOLE DO 200GR,2.99,540011238853,2025-03-14,2025_03_14.csv,GUACAMOLE
GUACAMOLE DO 200GR,2.99,540011238853,2025-03-14,2025_03_14.csv,GUACAMOLE
CIBOULETTE BIO,2.39,540011237273,2025-03-14,2025_03_14.csv,ZOO BIO PASTA
HET TRANSTGE BROOD P,4.9,543000017740,2025-03-14,2025_03_14.csv,P & P LOAF
PERSIL EN POT BIO,2.39,540011237273,2025-03-14,2025_03_14.csv,ZOO BIO PASTA
SAL BLE EMB 100GR,1.39,540011230202,2025-03-14,2025_03_14.csv,SIN SAL MANTEQUILLA
SAL BLE EMB 100GR,1.39,540011230202,2025-03-14,2025_03_14.csv,SIN SAL MANTEQUILLA
BIO BANANEN,2.59,401407169271,2025-03-14,2025_03_14.csv,ZOO BIO PASTA
185G LAYS S&BL.PEP,2.05,871039852422,2025-03-14,2025_03_14.csv,BLACK PEPPER POTATO CHIPS
HACHIS PORC-VEAU,5.78,204084,2025-03-14,2025_03_14.csv,GROUND VEAL
HACHIS PORC-VEAU,5.96,204084,2025-03-14,2025_03_14.csv,GROUND VEAL
BIO CAROTTES,2.29,540011239500,2025-03-14,2025_03_14.csv,ZOO BIO PASTA
MANGUE,1.99,540011954346,2025-03-14,2025_03_14.csv,MANGO
MEDAILLON DE VEAU,6.28,204031,2025-03-14,2025_03_14.csv,"VEAL DUMPLINGS, VEAL"
MEDAILLON DE VEAU,6.23,204031,2025-03-14,2025_03_14.csv,"VEAL DUMPLINGS, VEAL"
MEDAILLON DE VEAU,8.73,204031,2025-03-14,2025_03_14.csv,"VEAL DUMPLINGS, VEAL"
MEDAILLON DE VEAU,12.0,204031,2025-03-14,2025_03_14.csv,"VEAL DUMPLINGS, VEAL"
MEDAILLON DE VEAU,9.16,204031,2025-03-14,2025_03_14.csv,"VEAL DUMPLINGS, VEAL"
185G LAYS NATUREL,2.09,871039852408,2025-03-14,2025_03_14.csv,"AU NATUREL PURE HONEY GRANOLA, AU NATUREL"
BIO BANANEN,2.59,401407169271,2025-03-14,2025_03_14.csv,ZOO BIO PASTA
6X33CL SCHWEPPES T,3.79,312448018692,2025-03-14,2025_03_14.csv,TONIC WATER
AVOCAT,1.45,540011956524,2025-03-14,2025_03_14.csv,AVOCADO
6X33CL SCHWEPPES M,6.89,312448018743,2025-03-14,2025_03_14.csv,TONIC WATER
ROSTY,5.59,871043808700,2025-03-14,2025_03_14.csv,
750G ROSTY,5.59,871043808700,2025-03-14,2025_03_14.csv,
CAMP FROM FR ENT,4.59,871280000060,2025-03-14,2025_03_14.csv,CAMP FIRE SAUCE
CAMP FROM FR ENT,4.59,871280000060,2025-03-14,2025_03_14.csv,CAMP FIRE SAUCE
NUTRI-BOOST,-0.62,450031907142,2025-03-14,2025_03_14.csv,ENERGY BOOST
HET TRAAGSTE BROOD P,4.9,543000017740,2025-03-19,2025_03_19.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.9,543000017740,2025-03-19,2025_03_19.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.9,450031907142,2025-03-19,2025_03_19.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.9,543000017740,2025-03-19,2025_03_19.csv,P & P LOAF
DUN STOKBROOD,2.5,599,2025-03-19,2025_03_19.csv,"DUN MORE FLAVORED 100% CHEESE, DUN MORE"
MULTIGRAINS SUN,2.49,590262055218,2025-03-19,2025_03_19.csv,"SUN DRIED TOMATOES, SUN DRIED"
MULTIGRAINS SUN,2.49,590262055218,2025-03-19,2025_03_19.csv,"SUN DRIED TOMATOES, SUN DRIED"
NUTRI-BOOST -10%,-0.24,0,2025-03-19,2025_03_19.csv,ENERGY BOOST
NUTRI-BOOST -10%,-0.25,0,2025-03-19,2025_03_19.csv,ENERGY BOOST
BIO CAROTTES,2.29,540011239500,2025-03-19,2025_03_19.csv,ZOO BIO PASTA
BIO BANANEN,2.59,401407169271,2025-03-19,2025_03_19.csv,ZOO BIO PASTA
12T KNOOR BOU POU,1.99,872048212116,2025-03-19,2025_03_19.csv,US MAGGI Bou Chicken Cubes 128ct
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER
HACHIS PORC-VEAU,11.16,204084,2025-03-19,2025_03_19.csv,GROUND VEAL
HACHIS PORC-VEAU,10.14,204084,2025-03-19,2025_03_19.csv,GROUND VEAL
MANGUE,0.99,540011958508,2025-03-19,2025_03_19.csv,MANGO
NUTRI-BOOST -10%,-0.8,0,2025-03-19,2025_03_19.csv,ENERGY BOOST
BIO BANANEN,2.59,401407169271,2025-03-19,2025_03_19.csv,ZOO BIO PASTA
250ML H.OLIVE CITR,4.29,5400119374598,2025-03-19,2025_03_19.csv,CAFE H CARNITA MEAT
ECHAPPE 500G,0.99,540011958508,2025-03-19,2025_03_19.csv,
NUTRI-BOOST -10%,-0.1,0,2025-03-19,2025_03_19.csv,ENERGY BOOST
SAUMON BELLE-VUE,5.99,540011959141,2025-03-21,2025_03_21.csv,"BELLE TRACKS ICE CREAM, BELLE TRACKS"
125G CHIPS SEL,2.45,543000185002,2025-03-21,2025_03_21.csv,NO SALT POTATO CHIPS
200G MEDAILLON DE VEAU,4.33,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
200G MEDAILLON DE VEAU,4.79,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
200G MEDAILLON DE VEAU,4.0,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
200G MEDAILLON DE VEAU,3.79,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
200G MEDAILLON DE VEAU,4.49,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
200G MEDAILLON DE VEAU,4.9,543000017740,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
"1,005 KG X 3,79/ KG",3.81,2405,2025-03-21,2025_03_21.csv,SWORDFISH LOINS 2-6 KG
100GR JEUNES POUS,1.19,540011236373,2025-03-21,2025_03_21.csv,
100GR JEUNES POUS,1.19,2226572011356,2025-03-21,2025_03_21.csv,
FILET DE POULET,11.39,2208572,2025-03-21,2025_03_21.csv,CHICKEN BREAST FILLET
CARLSB BEURRE SALE,5.15,541115600047,2025-03-21,2025_03_21.csv,GRISSINETTI CON SALE MARINO WITH SEA SALT
SAL BLE EMB 100GR,1.39,540011230202,2025-03-21,2025_03_21.csv,SIN SAL MANTEQUILLA
100GR JEUNES POUS,1.19,540011236373,2025-03-21,2025_03_21.csv,
PT SUISSE M 6X60G,2.49,5401625,2025-03-21,2025_03_21.csv,CHICKEN PT
AUBEL BEURRE 500G,9.19,541060301789,2025-03-21,2025_03_21.csv,BUTTER
GALBANI RICOTTA 25,2.39,800043019401,2025-03-21,2025_03_21.csv,RICOTTA
200G MEDAILLON DE VEAU,4.79,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
200G MEDAILLON DE VEAU,4.14,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
200G DUUVIS CRAC A,1.95,878749801154,2025-03-21,2025_03_21.csv,A
200G MEDAILLON DE VEAU,4.52,204031,2025-03-21,2025_03_21.csv,"VEAL DUMPLINGS, VEAL"
