product_name,price,barcode,date,source_file,pyfooda_name,grams_in_name,llm_action
375G CHOCO LAIT,3.99,505831902249,2025-02-05,2025_02_05.csv,MILK CHOCOLATE,375.0,match
CAROTTES BIO,2.29,540011239500,2025-02-05,2025_02_05.csv,"Carrot, dehydrated",,match
"6 BOULES X 3,75/ KG",1.91,2406,2025-02-05,2025_02_05.csv,,,ignore
RAN POMPADURINETTE 15,2.99,542003002313,2025-02-05,2025_02_05.csv,,,ignore
FRUIT ET LEGUMES,1.85,843653575809,2025-02-05,2025_02_05.csv,,,ignore
6 WRAPS DE BLE,1.49,540011958095,2025-02-05,2025_02_05.csv,WRAPS,,match
140G ROCK SALT,6.35,731131026797,2025-02-05,2025_02_05.csv,ROCK CANDY,140.0,match
TOAST KRAKANT HAU,1.35,87184562413,2025-02-05,2025_02_05.csv,BISCOTTE TOAST,,match
PERSIL BOUTE,1.79,87184562413,2025-02-05,2025_02_05.csv,,,ignore
AVOCAT,5.8,540011956524,2025-02-05,2025_02_05.csv,"Avocados, raw, all commercial varieties",,match
DUN STOKERBROOD,1.25,599,2025-02-05,2025_02_05.csv,,,ignore
POTIRON BUTTERNUT,2.19,2165,2025-02-05,2025_02_05.csv,"BUTTERNUT SQUASH, BUTTERNUT",,match
"1,125 KG X 1,95/ KG",2.19,2165,2025-02-05,2025_02_05.csv,,,ignore
MEL JEUNES POUSSE,0.89,540011230780,2025-02-05,2025_02_05.csv,"PUMPKIN GLAZED MEL O CREAM BITES, PUMPKIN",,match
400G NUTELLA,3.55,301762042200,2025-02-05,2025_02_05.csv,HAZELNUT SPREAD,400.0,match
400G NUTELLA,3.55,301762042200,2025-02-05,2025_02_05.csv,HAZELNUT SPREAD,400.0,match
300G NUTELLA,3.55,301762042200,2025-02-05,2025_02_05.csv,NUTELLA FERRERO WITH BREADSTICKS,300.0,match
28 TENA ULT MINI,4.15,731079147464,2025-02-05,2025_02_05.csv,,,ignore
BURGER LIMOUSIN,5.0,540011960556,2025-02-05,2025_02_05.csv,BURGER,,match
200GR EPINARD JEU,1.99,540011235182,2025-02-05,2025_02_05.csv,,,ignore
TOURNEDOS BOEUF,3.21,204003,2025-02-05,2025_02_05.csv,BEEF,,match
TOURNEDOS BOEUF,3.17,204003,2025-02-05,2025_02_05.csv,BEEF,,match
TOURNEDOS BOEUF,2.94,204003,2025-02-05,2025_02_05.csv,BEEF,,match
TOURNEDOS BOEUF,3.19,204003,2025-02-05,2025_02_05.csv,BEEF,,match
224G GAUF VANI CHO,2.99,541012601418,2025-02-05,2025_02_05.csv,,,ignore
OIGNONS JAUNE 1KG,4.99,540011231492,2025-02-05,2025_02_05.csv,"Onions, raw",1000.0,match
MANDARINES A FEUIL,3.46,540011957806,2025-02-05,2025_02_05.csv,TANGERINE,,match
"1,125 KG X 3,15/ KG",3.46,2016,2025-02-05,2025_02_05.csv,,,ignore
NOIR DE NOIR C OR,2.55,541008120184,2025-02-05,2025_02_05.csv,COTE D'OR NOIR DE NOIR CHOCOLATE TABLET DARK,,match
NOIR DE NOIR C OR,2.55,541008120184,2025-02-05,2025_02_05.csv,COTE D'OR NOIR DE NOIR CHOCOLATE TABLET DARK,,match
NOIR DE NOIR C OR,2.55,541008120184,2025-02-05,2025_02_05.csv,COTE D'OR NOIR DE NOIR CHOCOLATE TABLET DARK,,match
SALAMI TRUFFES PAR,3.29,540011957806,2025-02-05,2025_02_05.csv,"COOKED SALAMI, MALLITA, MALLITA",,match
200GR GUACAMOLE EP,2.99,540011238854,2025-02-05,2025_02_05.csv,GUACAMOLE,200.0,match
BIO BANANEN,2.59,40140716271,2025-02-05,2025_02_05.csv,"Banana, raw",,match
RAISIN ROUGE SA PE,2.79,540011233672,2025-02-07,2025_02_07.csv,"MUSCAT GRAPE JELLY, MUSCAT GRAPE",,match
APPRE PINEA LADY 6P,3.99,3776666666,2025-02-07,2025_02_07.csv,"PINK LADY APPLES, PINK LADY",,match
CHIQUITA C BANANES,1.72,2004,2025-02-07,2025_02_07.csv,,,ignore
100GR JEUNES POUSS,1.19,540011233672,2025-02-07,2025_02_07.csv,,,ignore
BOURSIN POIVRE,4.09,317546000006,2025-02-07,2025_02_07.csv,"Breadsticks, soft, NFS",,match
CHAVROUX 150GR,2.49,327227001624,2025-02-07,2025_02_07.csv,"Cheese, goat, soft type",150.0,match
390G VERMICEL LAIT,4.69,8719611348,2025-02-07,2025_02_07.csv,MILK CHOCOLATE,390.0,match
SHERBET 1L,5.99,871762913016,2025-02-07,2025_02_07.csv,SHERBET,1000.0,match
BURGER ANGUS,5.0,540011960558,2025-02-07,2025_02_07.csv,"ANGUS BURGERS, ANGUS",,match
BURGER ANGUS,5.0,540011960558,2025-02-07,2025_02_07.csv,"ANGUS BURGERS, ANGUS",,match
CITRON 500G,1.09,540011960558,2025-02-07,2025_02_07.csv,"Lemon, raw",500.0,match
350G CACAH/CACAO,3.99,360858015659,2025-02-07,2025_02_07.csv,,,ignore
6 PAINS HAMBURGER,1.19,540011285200,2025-02-07,2025_02_07.csv,HAMBURGER,,match
AVOCAT,4.35,540011956924,2025-02-07,2025_02_07.csv,"Avocados, raw, all commercial varieties",,match
MANDARINES A FEUIL,4.51,2016,2025-02-07,2025_02_07.csv,TANGERINE,,match
COURGETTES,2.46,2160,2025-02-07,2025_02_07.csv,"Squash, zucchini, raw",,match
COLUMBUS OEUFFS 6PC,3.85,541094600046,2025-02-07,2025_02_07.csv,,,ignore
TOM BELG GRAPP,4.43,2523,2025-02-07,2025_02_07.csv,Tom Collins,,match
CAROTTES BIO,2.29,5400113295000,2025-02-15,2025_02_15.csv,"Carrot, dehydrated",,match
CAROTTES BIO,2.29,5400113295000,2025-02-15,2025_02_15.csv,"Carrot, dehydrated",,match
MANDARINES A FEUIL,3.92,,2025-02-15,2025_02_15.csv,TANGERINE,,match
2R DIL ESS TT DEC,1.99,5400113568800,2025-02-15,2025_02_15.csv,,,ignore
4X4G DOUBLE LAIT,2.79,,2025-02-15,2025_02_15.csv,PAIN AU LAIT,,match
4X4G DOUBLE LAIT,2.79,,2025-02-15,2025_02_15.csv,PAIN AU LAIT,,match
4X4G DOUBLE LAIT,2.79,,2025-02-15,2025_02_15.csv,PAIN AU LAIT,,match
185G LAYS PAPRIKA,2.05,8710398509419,2025-02-15,2025_02_15.csv,PAPRIKA,185.0,match
125G EAGLES CHEESE,2.29,8710398509358,2025-02-15,2025_02_15.csv,CHEESE,125.0,match
JAMBON A L OS AUTH,4.72,2208488,2025-02-15,2025_02_15.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",,match
JAMBON A L OS AUTH,4.79,2208488,2025-02-15,2025_02_15.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",,match
450G DIL BOIS BIOL,1.29,5400112717555,2025-02-15,2025_02_15.csv,"Pickles, cucumber, dill or kosher dill",450.0,match
FILET DE POULET,9.85,2208572,2025-02-15,2025_02_15.csv,CHICKEN BREAST,,match
FILET DE POULET,10.03,2208572,2025-02-15,2025_02_15.csv,CHICKEN BREAST,,match
HERTA LRDNS NATUR,2.85,3153830014045,2025-02-15,2025_02_15.csv,,,ignore
MEDAILLON DE VEAU,7.81,2040317007819,2025-02-15,2025_02_15.csv,"Veal, ground",,match
MEDAILLON DE VEAU,5.02,2040315005022,2025-02-15,2025_02_15.csv,"Veal, ground",,match
MEDAILLON DE VEAU,7.76,2040312007760,2025-02-15,2025_02_15.csv,"Veal, ground",,match
HACHIS PORC-VEAU,5.62,2040843005627,2025-02-15,2025_02_15.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,5.85,2040843005853,2025-02-15,2025_02_15.csv,"VEAL DUMPLINGS, VEAL",,match
OIGNONS JAUNES:2KG,2.19,5400119585499,2025-02-15,2025_02_15.csv,"Onions, raw",2000.0,match
BRU LEGPET,6.3,541001330503,2025-02-18,2025_02_18.csv,,,ignore
MANDARINES A FEUIL,3.62,2600,2025-02-18,2025_02_18.csv,TANGERINE,,match
CRUNCH NO/CAC,4.69,360850015601,2025-02-18,2025_02_18.csv,,,ignore
MEERGRANENSTOKB.GROO,4.1,594,2025-02-18,2025_02_18.csv,,,ignore
FITNESS BAGUE,1.75,2896,2025-02-18,2025_02_18.csv,,,ignore
CONF.NOSTALGIE,4.39,541004600860,2025-02-18,2025_02_18.csv,,,ignore
SAL BLE EMB 100GR,1.39,540001123442,2025-02-18,2025_02_18.csv,"Salt, table",100.0,match
OLIVE DENOVA 130G,2.59,540011957834,2025-02-18,2025_02_18.csv,"OLIVE BRUSCHETTA, OLIVE",130.0,match
GUACAMOLE DO 200GR,2.99,540011238553,2025-02-18,2025_02_18.csv,GUACAMOLE,200.0,match
200GR HUMOUS,2.19,540001123442,2025-02-18,2025_02_18.csv,,,ignore
SALAMI TRUFFES PAR,3.29,540011957806,2025-02-18,2025_02_18.csv,"COOKED SALAMI, MALLITA, MALLITA",,match
325G PAT CAC CREME,4.19,360850012541,2025-02-18,2025_02_18.csv,"CREME BRULEE, CREME",325.0,match
SALAMI ROULET,2.19,540011956113,2025-02-18,2025_02_18.csv,"COOKED SALAMI, MALLITA, MALLITA",,match
HET TRAGSTE BROOD P,4.9,543000017740,2025-02-18,2025_02_18.csv,,,ignore
HET TRAGSTE BROOD P,4.9,543000017740,2025-02-18,2025_02_18.csv,,,ignore
FLEURES 38,19.99,871762913030,2025-02-18,2025_02_18.csv,,,ignore
PAIN DE VIANDE,11.33,204093,2025-02-18,2025_02_18.csv,"Bread, white, commercially prepared, toasted",,match
400G NUTELLA,3.55,301762042200,2025-02-18,2025_02_18.csv,HAZELNUT SPREAD,400.0,match
1.5L SCHWEPPES TON,2.89,31244815636,2025-02-18,2025_02_18.csv,"SCHWEPPES TONIC WATER, 7.5 FL OZ, 6 COUNT",,match
200GR NOCE NOTEN,11.79,541068364589,2025-02-18,2025_02_18.csv,,,ignore
ROTI DE VEAU,27.86,2040322027864,2025-02-22,2025_02_22.csv,"Veal, chop",,match
CARLSB CREME ENT A,7.25,541138603975,2025-02-22,2025_02_22.csv,,,ignore
375G CHOCO LAIT,4.15,505831902249,2025-02-22,2025_02_22.csv,MILK CHOCOLATE,375.0,match
CIBOULETTE BIO,2.39,540011957593,2025-02-22,2025_02_22.csv,"Chives, freeze-dried",,match
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,,,ignore
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,,,ignore
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,,,ignore
400G HONEY LOOPS,3.99,505831902385,2025-02-22,2025_02_22.csv,,,ignore
750G NUTELLA,5.25,8017680,2025-02-22,2025_02_22.csv,NUTELLA FERRERO WITH BREADSTICKS,750.0,match
CARLS BEURRE FT D,5.15,541115603113,2025-02-22,2025_02_22.csv,"BUTTER, SALTED",,match
CARLS BEURRE SALE,5.15,541115603113,2025-02-22,2025_02_22.csv,"BUTTER, SALTED",,match
CARLS BEURRE SALE,5.15,541115603113,2025-02-22,2025_02_22.csv,"BUTTER, SALTED",,match
DLH PARM REGG AOP,2.55,540011952043,2025-02-22,2025_02_22.csv,"CHEESE, PARMESAN",,match
CHEDDAR RAPE,4.09,540011953770,2025-02-22,2025_02_22.csv,CHEDDAR CHEESE,,match
GRANA PADANO,4.99,540011953886,2025-02-22,2025_02_22.csv,GRANA PADANO,,match
SAL BLE EMB 100GR,1.39,540011230202,2025-02-22,2025_02_22.csv,"Salt, table",100.0,match
ENTREM.DECUST.250G,8.35,312393111000,2025-02-22,2025_02_22.csv,,,ignore
255G DLL TOAST,1.75,540011213570,2025-02-22,2025_02_22.csv,Anisette toast,255.0,match
"GOUDA, TRANC JEUNE",3.29,540011901660,2025-02-22,2025_02_22.csv,"GOUDA CHEESE, GOUDA",,match
250G DLL TOA CHEST,1.75,540011216410,2025-02-22,2025_02_22.csv,"Nuts, chestnuts, european, raw, peeled",250.0,match
PIZZA MOZZA PESTO,5.89,540011954563,2025-02-22,2025_02_22.csv,MOZZARELLA & PESTO PIZZA,,match
PIZZA MOZZA PESTO,5.89,540011954563,2025-02-22,2025_02_22.csv,MOZZARELLA & PESTO PIZZA,,match
6 WHARS DE BLE,1.49,540011958095,2025-02-22,2025_02_22.csv,,,ignore
CARPACCIO,5.1,204356,2025-02-22,2025_02_22.csv,"BRESAOLA DRY-CURED BEEF, BRESAOLA",,match
SAUCIE POULET,2.19,540011956113,2025-02-22,2025_02_22.csv,CHICKEN GRAVY,,match
HERTA LRDNS NATUR,2.85,315423081405,2025-02-22,2025_02_22.csv,,,ignore
COLUMBUS OEUFS 6PC,3.85,540194600046,2025-02-22,2025_02_22.csv,,,ignore
TERUG,0.0,00433367,2025-02-22,2025_02_22.csv,,,ignore
MANGUE,3.98,S40011954346,2025-02-25,2025_02_25.csv,MANGO,,match
AVOCAT,1.45,S40011956924,2025-02-25,2025_02_25.csv,"Avocados, raw, all commercial varieties",,match
FETTUCCINE 300G,2.49,806601310013,2025-02-25,2025_02_25.csv,FETTUCCINE,300.0,match
HACHIS PORC-VEAU,11.19,2040847010280,2025-02-25,2025_02_25.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,10.28,204084,2025-02-25,2025_02_25.csv,"VEAL DUMPLINGS, VEAL",,match
BIO BASILIC POT,1.49,S40035700917,2025-02-25,2025_02_25.csv,"Basil, fresh",,match
750G ROSET,5.59,8760000007700,2025-02-25,2025_02_25.csv,,,ignore
HET TRAGASTE BROOD P,4.9,S43000017740,2025-02-25,2025_02_25.csv,,,ignore
BOTTE POIREAU,2.99,S42500984700,2025-02-25,2025_02_25.csv,LEEKS,,match
BIO BE-BIO-01,54.24,SN 87171063,2025-02-25,2025_02_25.csv,,,ignore
BOTTE POIREAU,2.99,542500984700,2025-03-02,2025_03_02.csv,LEEKS,,match
NOISETTES D AGNEAU,10.39,2048851010395,2025-03-02,2025_03_02.csv,,,ignore
NOISETTES D AGNEAU,5.56,2048852005567,2025-03-02,2025_03_02.csv,,,ignore
NOISETTES D AGNEAU,6.58,204885,2025-03-02,2025_03_02.csv,,,ignore
PDT GRENA 1KG BIO,3.49,540011239794,2025-03-02,2025_03_02.csv,"Potatoes, raw, skin",1000.0,match
"COURGETTES 0,995 KG X 2,99/ KG",2.98,2160,2025-03-02,2025_03_02.csv,"Squash, zucchini, raw",995.0,match
"TOM BELG GRAPP 1,055 KG X 3,49/ KG",3.68,2523,2025-03-02,2025_03_02.csv,Tom Collins,1055.0,match
BIO CAROTTES 100GR JEUNES POUSS,1.19,540011236373,2025-03-02,2025_03_02.csv,"Carrot, dehydrated",100.0,match
SAL BLE EMB 100GR,1.39,540011230202,2025-03-02,2025_03_02.csv,"Salt, table",100.0,match
BIO CAROTTES 100GR JEUNES POUSS,1.19,540011236373,2025-03-02,2025_03_02.csv,"Carrot, dehydrated",100.0,match
"BIO CAROTTES 2,29",2.29,540011239500,2025-03-02,2025_03_02.csv,"Carrot, dehydrated",,match
BIO AIL 2 PC,1.29,540011239462,2025-03-02,2025_03_02.csv,GARLIC,,match
"CARLSB CREME ENT A 7,25",7.25,541139603975,2025-03-02,2025_03_02.csv,,,ignore
"175GR CHICON GAST 3,00",3.0,540011230572,2025-03-02,2025_03_02.csv,,,ignore
"175GR CHICON GAST 3,00",3.0,540011230572,2025-03-02,2025_03_02.csv,,,ignore
"BIO CAROTTES 2,29",2.29,540011239500,2025-03-02,2025_03_02.csv,"Carrot, dehydrated",,match
BIO AIL 2 PC,1.29,540011239462,2025-03-02,2025_03_02.csv,GARLIC,,match
"CARLSB CREME ENT A 7,25",7.25,541139603975,2025-03-02,2025_03_02.csv,,,ignore
"325G PAT CAC CREME 4,19",4.19,360858012541,2025-03-02,2025_03_02.csv,"CREME BRULEE, CREME",325.0,match
"MANDARINES A FEUIL 4,46",4.46,2016,2025-03-02,2025_03_02.csv,TANGERINE,,match
"DLL BIO OEUFS 6PC 2,95",2.95,540011210790,2025-03-02,2025_03_02.csv,EGGS,,match
"DLL BIO OEUFS 6PC 2,95",2.95,540011210790,2025-03-02,2025_03_02.csv,EGGS,,match
"MIGNON DE PORC 3,40",3.4,204128,2025-03-02,2025_03_02.csv,FILET MIGNON,,match
"MIGNON DE PORC 3,08",3.08,204128,2025-03-02,2025_03_02.csv,FILET MIGNON,,match
"MIGNON DE PORC 4,58",4.58,204128,2025-03-02,2025_03_02.csv,FILET MIGNON,,match
"PILO DE POULET 5,99",5.99,540011953445,2025-03-02,2025_03_02.csv,,,ignore
"FILET POITRINE POU 10,85",10.85,2208813,2025-03-02,2025_03_02.csv,CHICKEN BREAST,,match
"FILET POITRINE POU 11,43",11.43,2208813,2025-03-02,2025_03_02.csv,CHICKEN BREAST,,match
FENOUILS,2.1,4500315907142,2025-03-05,2025_03_05.csv,"Fennel, bulb, raw",,match
FENOUILS,2.1,4500315907142,2025-03-05,2025_03_05.csv,"Fennel, bulb, raw",,match
BIO CAROTTES,2.29,450011239500,2025-03-05,2025_03_05.csv,"Carrot, dehydrated",,match
BIO CAROTTES,2.29,450011239500,2025-03-05,2025_03_05.csv,"Carrot, dehydrated",,match
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS,,match
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS,,match
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS,,match
HOUMOUS,2.19,450011238642,2025-03-05,2025_03_05.csv,HUMMUS,,match
APPEL PINK LADY 6P,3.99,377047661163,2025-03-05,2025_03_05.csv,"PINK LADY APPLES, PINK LADY",,match
APPEL PINK LADY 6P,3.99,377047661163,2025-03-05,2025_03_05.csv,"PINK LADY APPLES, PINK LADY",,match
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO,,match
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO,,match
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO,,match
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO,,match
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO,,match
MANGUE,1.99,450011954346,2025-03-05,2025_03_05.csv,MANGO,,match
CHIQUITA C BANANES,2.55,2004,2025-03-05,2025_03_05.csv,,,ignore
AVOCAT,8.7,540011596924,2025-03-05,2025_03_05.csv,"Avocados, raw, all commercial varieties",,match
MANDARINES A FEUIL,4.01,2016,2025-03-05,2025_03_05.csv,TANGERINE,,match
RIZ DLONG BIO,2.65,540011351051,2025-03-05,2025_03_05.csv,"Rice, white, medium-grain, raw, enriched",,match
100GR JEUNES POUS,1.19,540011236373,2025-03-05,2025_03_05.csv,,,ignore
TOURNEDOS BOEUF,7.54,204003,2025-03-05,2025_03_05.csv,BEEF,,match
TOURNEDOS BOEUF,7.54,204003,2025-03-05,2025_03_05.csv,BEEF,,match
SAUMON BELLE-VUE,5.99,540011236373,2025-03-05,2025_03_05.csv,"Fish, salmon, raw",,match
ZESPRI KIWI GOLD,4.5,803335572026,2025-03-05,2025_03_05.csv,"Kiwifruit, ZESPRI SunGold, raw",,match
VERMICEL LAIT,4.69,871570011548,2025-03-05,2025_03_05.csv,"MILK, WHOLE",,match
MOZZARELLA MAXI,2.85,800043013526,2025-03-05,2025_03_05.csv,MOZZARELLA,,match
MOZZARELLA MAXI,2.85,800043013526,2025-03-05,2025_03_05.csv,MOZZARELLA,,match
SAUMON FUME,8.99,540011236373,2025-03-05,2025_03_05.csv,"SMOKED SALMON, SMOKED",,match
DLL PUREE POMME DE,3.39,540011756256,2025-03-05,2025_03_05.csv,PUREE,,match
TORTELLO TOM,2.49,540011957537,2025-03-05,2025_03_05.csv,Tom Collins,,match
TORTELLO TOM,2.49,540011957537,2025-03-05,2025_03_05.csv,Tom Collins,,match
TORTELLO TOM,2.49,540011957537,2025-03-05,2025_03_05.csv,Tom Collins,,match
VILEDA EPON UNIVER,3.99,5401020820746,2025-03-05,2025_03_05.csv,,,ignore
DANONE ACT FRAISES,2.49,540104641777,2025-03-05,2025_03_05.csv,"Strawberries, raw",,match
DANONE ACT FRAISES,2.49,540104641777,2025-03-05,2025_03_05.csv,"Strawberries, raw",,match
NOSTAL CONF FIGUES,4.19,540104601006,2025-03-05,2025_03_05.csv,PREMIUM CALIFORNIA MISSION FIGS FIGUES,,match
HG SCHIMMELVLEKENRE,7.59,871157700155,2025-03-05,2025_03_05.csv,,,ignore
BIO CAROTTES,2.29,540011239500,2025-03-14,2025_03_14.csv,"Carrot, dehydrated",,match
75 CROZES HERM GAL,12.49,323478310365,2025-03-14,2025_03_14.csv,,,ignore
75 CROZES HERM GAL,12.49,323478310365,2025-03-14,2025_03_14.csv,,,ignore
33CL LA CHOUFFE,1.89,541076910008,2025-03-14,2025_03_14.csv,,,ignore
LEEGGOD,0.1,217000000079,2025-03-14,2025_03_14.csv,,,ignore
LEEGGOD,0.1,217000000079,2025-03-14,2025_03_14.csv,,,ignore
MANDARINES A FEUIL,3.12,2016,2025-03-14,2025_03_14.csv,TANGERINE,,match
BIO HOUMOUS 200G,2.99,540011234720,2025-03-14,2025_03_14.csv,"Hummus, commercial",200.0,match
GUACAMOLE DO 200GR,2.99,540011238853,2025-03-14,2025_03_14.csv,GUACAMOLE,200.0,match
GUACAMOLE DO 200GR,2.99,540011238853,2025-03-14,2025_03_14.csv,GUACAMOLE,200.0,match
GUACAMOLE DO 200GR,2.99,540011238853,2025-03-14,2025_03_14.csv,GUACAMOLE,200.0,match
CIBOULETTE BIO,2.39,540011237273,2025-03-14,2025_03_14.csv,"Chives, freeze-dried",,match
HET TRANSTGE BROOD P,4.9,543000017740,2025-03-14,2025_03_14.csv,,,ignore
PERSIL EN POT BIO,2.39,540011237273,2025-03-14,2025_03_14.csv,"Parsley, fresh",,match
SAL BLE EMB 100GR,1.39,540011230202,2025-03-14,2025_03_14.csv,"Salt, table",100.0,match
SAL BLE EMB 100GR,1.39,540011230202,2025-03-14,2025_03_14.csv,"Salt, table",100.0,match
BIO BANANEN,2.59,401407169271,2025-03-14,2025_03_14.csv,"Banana, raw",,match
185G LAYS S&BL.PEP,2.05,871039852422,2025-03-14,2025_03_14.csv,Lays Garlic 1.5z,185.0,match
HACHIS PORC-VEAU,5.78,204084,2025-03-14,2025_03_14.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,5.96,204084,2025-03-14,2025_03_14.csv,"VEAL DUMPLINGS, VEAL",,match
BIO CAROTTES,2.29,540011239500,2025-03-14,2025_03_14.csv,"Carrot, dehydrated",,match
MANGUE,1.99,540011954346,2025-03-14,2025_03_14.csv,MANGO,,match
MEDAILLON DE VEAU,6.28,204031,2025-03-14,2025_03_14.csv,"Veal, ground",,match
MEDAILLON DE VEAU,6.23,204031,2025-03-14,2025_03_14.csv,"Veal, ground",,match
MEDAILLON DE VEAU,8.73,204031,2025-03-14,2025_03_14.csv,"Veal, ground",,match
MEDAILLON DE VEAU,12.0,204031,2025-03-14,2025_03_14.csv,"Veal, ground",,match
MEDAILLON DE VEAU,9.16,204031,2025-03-14,2025_03_14.csv,"Veal, ground",,match
185G LAYS NATUREL,2.09,871039852408,2025-03-14,2025_03_14.csv,Lays Garlic 1.5z,185.0,match
BIO BANANEN,2.59,401407169271,2025-03-14,2025_03_14.csv,"Banana, raw",,match
6X33CL SCHWEPPES T,3.79,312448018692,2025-03-14,2025_03_14.csv,"SCHWEPPES GINGER ALE, 1 LITER",,match
AVOCAT,1.45,540011956524,2025-03-14,2025_03_14.csv,"Avocados, raw, all commercial varieties",,match
6X33CL SCHWEPPES M,6.89,312448018743,2025-03-14,2025_03_14.csv,,,ignore
ROSTY,5.59,871043808700,2025-03-14,2025_03_14.csv,,,ignore
750G ROSTY,5.59,871043808700,2025-03-14,2025_03_14.csv,,,ignore
CAMP FROM FR ENT,4.59,871280000060,2025-03-14,2025_03_14.csv,,,ignore
CAMP FROM FR ENT,4.59,871280000060,2025-03-14,2025_03_14.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,543000017740,2025-03-19,2025_03_19.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,543000017740,2025-03-19,2025_03_19.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,0450031907142,2025-03-19,2025_03_19.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,543000017740,2025-03-19,2025_03_19.csv,,,ignore
DUN STOKBROOD,2.5,599,2025-03-19,2025_03_19.csv,,,ignore
MULTIGRAINS SUN,2.49,590262055218,2025-03-19,2025_03_19.csv,"365 EVERYDAY VALUE, MULTIGRAINS & SEED BREAD",,match
MULTIGRAINS SUN,2.49,590262055218,2025-03-19,2025_03_19.csv,"365 EVERYDAY VALUE, MULTIGRAINS & SEED BREAD",,match
BIO CAROTTES,2.29,540011239500,2025-03-19,2025_03_19.csv,"Carrot, dehydrated",,match
BIO BANANEN,2.59,401407169271,2025-03-19,2025_03_19.csv,"Banana, raw",,match
12T KNOOR BOU POU,1.99,872048212116,2025-03-19,2025_03_19.csv,,,ignore
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER,,match
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER,,match
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER,,match
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER,,match
BURGER LIMOUSIN,5.25,540011960556,2025-03-19,2025_03_19.csv,BURGER,,match
HACHIS PORC-VEAU,11.16,204084,2025-03-19,2025_03_19.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,10.14,204084,2025-03-19,2025_03_19.csv,"VEAL DUMPLINGS, VEAL",,match
MANGUE,0.99,540011958508,2025-03-19,2025_03_19.csv,MANGO,,match
BIO BANANEN,2.59,401407169271,2025-03-19,2025_03_19.csv,"Banana, raw",,match
250ML H.OLIVE CITR,4.29,5400119374598,2025-03-19,2025_03_19.csv,,,ignore
ECHAPPE 500G,0.99,540011958508,2025-03-19,2025_03_19.csv,,,ignore
SAUMON BELLE-VUE,5.99,540011959141,2025-03-21,2025_03_21.csv,"Fish, salmon, raw",,match
125G CHIPS SEL,2.45,543000185002,2025-03-21,2025_03_21.csv,CHIPS,125.0,match
200G MEDAILLON DE VEAU,4.33,204031,2025-03-21,2025_03_21.csv,"Veal, chop",200.0,match
200G MEDAILLON DE VEAU,4.79,204031,2025-03-21,2025_03_21.csv,"Veal, chop",200.0,match
200G MEDAILLON DE VEAU,4.0,204031,2025-03-21,2025_03_21.csv,"Veal, chop",200.0,match
200G MEDAILLON DE VEAU,3.79,204031,2025-03-21,2025_03_21.csv,"Veal, chop",200.0,match
200G MEDAILLON DE VEAU,4.49,204031,2025-03-21,2025_03_21.csv,"Veal, chop",200.0,match
200G MEDAILLON DE VEAU,4.9,543000017740,2025-03-21,2025_03_21.csv,"Veal, chop",200.0,match
"1,005 KG X 3,79/ KG",3.81,2405,2025-03-21,2025_03_21.csv,,,ignore
100GR JEUNES POUS,1.19,540011236373,2025-03-21,2025_03_21.csv,,,ignore
100GR JEUNES POUS,1.19,2226572011356,2025-03-21,2025_03_21.csv,,,ignore
FILET DE POULET,11.39,2208572,2025-03-21,2025_03_21.csv,CHICKEN BREAST,,match
CARLSB BEURRE SALE,5.15,541115600047,2025-03-21,2025_03_21.csv,"BUTTER, SALTED",,match
SAL BLE EMB 100GR,1.39,540011230202,2025-03-21,2025_03_21.csv,"Salt, table",100.0,match
100GR JEUNES POUS,1.19,540011236373,2025-03-21,2025_03_21.csv,,,ignore
PT SUISSE M 6X60G,2.49,5401625,2025-03-21,2025_03_21.csv,,,ignore
